order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
2023-07-23,C1769,P0049,Tablets,966.84,3,North East,Paid
2023-08-16,C1905,P0046,Tablets,464.62,1,North East,Paid
2023-12-03,C1781,P0071,Laptops,5242.53,3,West Midlands,Organic
2023-03-30,C1098,P0081,Smartphones,3524.24,2,North West,Organic
2023-09-24,C1354,P0038,Accessories,3159.76,4,North West,Organic
2023-12-22,C1536,P0002,Networking,1758.93,3,Scotland,Organic
2024-02-11,C2658,P0023,Tablets,5002.02,3,Wales,Paid
2023-06-07,C1588,P0001,Networking,801.3,3,Wales,Organic
2024-06-19,C0855,P0043,Accessories,2288.36,4,London,Paid
2023-06-02,C2296,P0071,Laptops,5242.53,3,Scotland,Email
2023-06-03,C2986,P0095,Smartphones,699.4,4,North East,Paid
2024-06-25,C0060,P0042,Laptops,1619.84,1,London,Paid
2023-12-15,C2965,P0010,Networking,2835.16,2,Wales,Organic
2023-11-16,C0802,P0079,Tablets,1763.51,1,Wales,Organic
2023-08-05,C1742,P0030,Accessories,592.05,1,West Midlands,Social
2023-04-08,C1771,P0012,Monitors,1184.94,2,South West,Organic
2023-06-15,C2035,P0079,Tablets,5290.53,3,North West,Social
2023-02-16,C2699,P0048,Networking,2834.28,3,London,Organic
2023-10-28,C0020,P0045,Monitors,7035.68,4,Scotland,Referral
2024-03-29,C1941,P0032,Smartphones,771.85,1,London,Email
2024-06-04,C1514,P0005,Monitors,219.53,1,Wales,Social
2023-01-26,C1470,P0097,Smartphones,3592.38,3,North West,Social
2023-10-31,C2278,P0099,Networking,659.2,4,West Midlands,Referral
2023-11-12,C0430,P0084,Monitors,4630.14,3,South West,Email
2023-09-24,C0026,P0081,Smartphones,7048.48,4,South West,Social
2023-12-24,C0318,P0045,Monitors,5276.76,3,North East,Referral
2023-06-14,C0549,P0051,Tablets,1506.68,1,Scotland,Paid
2023-02-04,C2575,P0007,Laptops,476.34,1,North East,Referral
2023-10-16,C2762,P0028,Tablets,1971.18,1,West Midlands,Referral
2024-02-18,C2825,P0059,Accessories,1588.32,2,Scotland,Organic
2023-11-14,C1929,P0073,Monitors,1237.49,1,West Midlands,Organic
2023-11-18,C2681,P0045,Monitors,3517.84,2,West Midlands,Organic
2024-01-25,C2009,P0020,Laptops,5891.92,4,West Midlands,Organic
2023-12-11,C0992,P0009,Monitors,1750.92,4,West Midlands,Email
2024-01-20,C1806,P0049,Tablets,966.84,3,North East,Organic
2024-03-29,C0416,P0034,Networking,7505.92,4,West Midlands,Organic
2023-03-11,C2675,P0004,Laptops,1369.56,1,South East,Email
2024-06-14,C1512,P0051,Tablets,4520.04,3,North West,Paid
2024-05-21,C0482,P0071,Laptops,6990.04,4,South West,Paid
2023-06-17,C1289,P0084,Monitors,6173.52,4,Scotland,Organic
2023-07-28,C0710,P0036,Networking,1151.16,3,South East,Organic
2023-03-25,C0111,P0019,Tablets,2454.54,2,Scotland,Referral
2023-10-02,C2342,P0048,Networking,944.76,1,West Midlands,Organic
2023-03-28,C0368,P0096,Laptops,2394.4,2,London,Social
2024-04-09,C1252,P0031,Networking,6706.08,4,West Midlands,Social
2023-04-06,C1284,P0014,Smartphones,5645.48,4,North East,Organic
2023-10-08,C0531,P0057,Smartphones,3189.1,2,London,Organic
2023-03-11,C0708,P0085,Smartphones,4009.53,3,Wales,Social
2023-06-07,C1076,P0088,Accessories,7722.04,4,London,Paid
2023-01-26,C2041,P0079,Tablets,1763.51,1,North West,Paid
2024-01-07,C1838,P0027,Networking,1483.2,3,Scotland,Paid
2023-10-23,C0671,P0074,Smartphones,2337.39,3,West Midlands,Organic
2023-11-14,C2781,P0045,Monitors,7035.68,4,London,Email
2024-01-31,C2559,P0027,Networking,494.4,1,Wales,Social
2023-10-27,C1633,P0030,Accessories,2368.2,4,North East,Referral
2023-05-15,C0007,P0097,Smartphones,4789.84,4,North West,Referral
2023-06-02,C0539,P0011,Accessories,959.72,2,South East,Social
2024-06-19,C2655,P0010,Networking,5670.32,4,London,Paid
2024-02-25,C2836,P0095,Smartphones,349.7,2,Scotland,Social
2023-11-06,C1134,P0015,Tablets,1775.55,3,Scotland,Referral
2024-01-04,C0192,P0005,Monitors,439.06,2,London,Referral
2024-06-09,C2947,P0099,Networking,494.4,3,North East,Social
2024-05-28,C0189,P0026,Networking,371.26,2,West Midlands,Organic
2023-06-07,C1847,P0008,Monitors,2447.88,2,North East,Referral
2024-01-23,C2262,P0090,Networking,1326.72,3,West Midlands,Organic
2023-10-28,C1876,P0088,Accessories,1930.51,1,West Midlands,Organic
2023-12-01,C0336,P0090,Networking,1326.72,3,Scotland,Social
2023-06-20,C1642,P0097,Smartphones,1197.46,1,North East,Organic
2023-05-13,C1021,P0058,Accessories,2426.0,2,London,Email
2023-01-17,C0057,P0087,Monitors,3502.48,2,South West,Paid
2024-03-07,C2613,P0073,Monitors,4949.96,4,North West,Referral
2024-03-08,C1287,P0009,Monitors,1313.19,3,Scotland,Organic
2023-05-31,C0612,P0040,Smartphones,2770.0,2,North West,Organic
2024-06-10,C2243,P0090,Networking,442.24,1,North East,Referral
2023-07-29,C1312,P0057,Smartphones,3189.1,2,North West,Social
2023-06-03,C0933,P0034,Networking,3752.96,2,South West,Organic
2023-11-09,C1062,P0036,Networking,767.44,2,West Midlands,Organic
2024-02-06,C0238,P0006,Accessories,223.96,2,South East,Organic
2023-10-05,C2220,P0038,Accessories,1579.88,2,North West,Organic
2023-07-16,C0520,P0036,Networking,767.44,2,West Midlands,Paid
2024-02-09,C0490,P0064,Monitors,6056.84,4,South East,Organic
2023-04-07,C2085,P0077,Monitors,2728.4,4,Scotland,Organic
2023-04-24,C0983,P0097,Smartphones,2394.92,2,South West,Email
2023-11-22,C2932,P0041,Laptops,993.28,2,South East,Social
2023-12-20,C2712,P0050,Networking,3434.01,3,West Midlands,Organic
2023-05-15,C0633,P0096,Laptops,4788.8,4,London,Social
2023-09-28,C2114,P0012,Monitors,2369.88,4,West Midlands,Social
2023-06-19,C0718,P0048,Networking,2834.28,3,South West,Organic
2023-08-12,C2014,P0047,Accessories,2464.44,3,Wales,Referral
2024-06-21,C0869,P0085,Smartphones,5346.04,4,West Midlands,Social
2023-05-29,C0207,P0040,Smartphones,1385.0,1,North East,Referral
2023-09-10,C0009,P0050,Networking,4578.68,4,South West,Organic
2024-03-21,C2721,P0095,Smartphones,699.4,4,South West,Social
2024-06-03,C1458,P0086,Monitors,1488.0,4,South West,Email
2023-11-21,C1917,P0014,Smartphones,2822.74,2,Scotland,Organic
2023-08-16,C2055,P0025,Tablets,2351.68,2,South West,Social
2023-02-08,C0756,P0059,Accessories,1588.32,2,West Midlands,Social
2023-02-27,C1338,P0011,Accessories,1919.44,4,West Midlands,Referral
2024-04-14,C1556,P0077,Monitors,682.1,1,North West,Paid
2024-06-21,C0491,P0073,Monitors,2474.98,2,London,Paid
2024-02-15,C0634,P0084,Monitors,4630.14,3,London,Social
2023-12-28,C0649,P0099,Networking,329.6,2,West Midlands,Referral
2024-04-10,C1343,P0044,Smartphones,7322.48,4,South East,Social
2023-09-09,C1830,P0037,Networking,1054.76,2,London,Organic
2023-01-24,C0261,P0082,Laptops,217.02,1,South West,Paid
2023-12-05,C1364,P0006,Accessories,447.92,4,South West,Paid
2023-10-29,C1966,P0052,Accessories,3601.5,2,Wales,Organic
2024-03-04,C1857,P0006,Accessories,335.94,3,West Midlands,Organic
2024-06-04,C2309,P0044,Smartphones,1830.62,1,South West,Email
2024-02-13,C2000,P0024,Monitors,7106.52,4,London,Organic
2023-06-19,C1173,P0003,Smartphones,644.2,2,Scotland,Referral
2023-01-02,C0040,P0098,Laptops,376.88,2,Scotland,Paid
2024-06-30,C1966,P0013,Laptops,1529.67,1,Wales,Social
2023-01-19,C0803,P0039,Networking,2783.84,2,London,Social
2023-08-24,C2088,P0066,Tablets,897.79,1,Scotland,Social
2023-10-03,C0843,P0011,Accessories,479.86,1,Scotland,Paid
2023-08-14,C0448,P0003,Smartphones,644.2,2,Wales,Social
2023-01-30,C1109,P0019,Tablets,1227.27,1,South West,Social
2024-04-18,C0936,P0073,Monitors,2474.98,2,North West,Referral
2023-05-17,C1971,P0001,Networking,267.1,1,North West,Email
2023-08-29,C2870,P0015,Tablets,2367.4,4,Scotland,Social
2023-04-07,C2577,P0085,Smartphones,1336.51,1,North East,Organic
2023-10-11,C1757,P0056,Laptops,1392.16,4,North East,Email
2023-02-11,C0912,P0060,Accessories,1081.77,1,North East,Referral
2023-09-21,C2234,P0031,Networking,6706.08,4,South West,Organic
2024-01-24,C2862,P0088,Accessories,7722.04,4,West Midlands,Organic
2023-10-08,C2403,P0075,Smartphones,1101.79,1,South East,Paid
2023-03-25,C0174,P0099,Networking,164.8,1,Wales,Organic
2023-06-20,C1804,P0093,Accessories,3608.5,2,Wales,Paid
2024-04-15,C0937,P0009,Monitors,437.73,1,South East,Email
2023-02-17,C2153,P0042,Laptops,6479.36,4,North West,Paid
2023-11-05,C0719,P0041,Laptops,993.28,2,London,Organic
2024-05-01,C0737,P0025,Tablets,4703.36,4,Wales,Organic
2023-12-19,C0689,P0010,Networking,5670.32,4,North West,Organic
2023-05-04,C2872,P0044,Smartphones,5491.86,3,Scotland,Organic
2024-01-31,C1572,P0020,Laptops,2945.96,2,North West,Paid
2024-03-25,C1497,P0019,Tablets,4909.08,4,North West,Paid
2024-04-22,C0449,P0096,Laptops,3591.6,3,North East,Organic
2023-07-13,C2878,P0004,Laptops,4108.68,3,North East,Email
2023-12-06,C2615,P0016,Smartphones,7666.28,4,West Midlands,Social
2023-03-04,C2514,P0008,Monitors,4895.76,4,Scotland,Organic
2024-06-30,C1789,P0006,Accessories,447.92,4,South East,Paid
2023-10-25,C1641,P0032,Smartphones,1543.7,2,North West,Referral
2024-05-24,C1968,P0057,Smartphones,3189.1,2,North East,Social
2023-11-30,C0989,P0025,Tablets,1175.84,1,South East,Organic
2023-01-14,C0096,P0066,Tablets,897.79,1,South West,Social
2024-04-27,C2214,P0097,Smartphones,2394.92,2,South East,Email
2024-06-14,C0641,P0078,Laptops,1072.56,4,Scotland,Paid
2023-09-14,C0290,P0015,Tablets,2367.4,4,London,Organic
2023-07-07,C0762,P0029,Smartphones,5218.92,3,London,Social
2023-04-01,C2558,P0038,Accessories,1579.88,2,Scotland,Referral
2023-06-03,C0660,P0075,Smartphones,4407.16,4,West Midlands,Referral
2024-01-14,C1086,P0032,Smartphones,2315.55,3,West Midlands,Social
2024-05-08,C0657,P0016,Smartphones,7666.28,4,South West,Social
2023-06-28,C1189,P0078,Laptops,804.42,3,South West,Social
2024-04-15,C0311,P0040,Smartphones,5540.0,4,West Midlands,Organic
2024-02-06,C2286,P0092,Networking,5269.04,4,South West,Referral
2023-09-25,C0515,P0036,Networking,383.72,1,North East,Organic
2024-04-28,C1758,P0052,Accessories,3601.5,2,Scotland,Paid
2023-03-29,C2298,P0076,Monitors,3682.12,2,Wales,Email
2023-07-29,C0122,P0021,Monitors,1173.64,4,South West,Referral
2023-03-13,C0725,P0066,Tablets,897.79,1,North West,Email
2023-06-15,C1663,P0050,Networking,2289.34,2,Wales,Social
2023-04-25,C1497,P0059,Accessories,3176.64,4,South West,Organic
2023-06-27,C1593,P0097,Smartphones,2394.92,2,North West,Social
2023-04-15,C2490,P0045,Monitors,3517.84,2,Scotland,Paid
2023-05-14,C2079,P0052,Accessories,5402.25,3,West Midlands,Organic
2023-07-07,C2217,P0030,Accessories,1184.1,2,West Midlands,Organic
2023-04-12,C0688,P0057,Smartphones,4783.65,3,North West,Organic
2023-09-29,C1006,P0070,Smartphones,2079.96,2,London,Referral
2023-03-13,C2216,P0054,Smartphones,2087.16,2,South East,Organic
2024-05-08,C2531,P0065,Networking,2853.36,4,North East,Paid
2024-04-22,C2102,P0063,Laptops,2758.68,2,London,Organic
2023-04-10,C2008,P0092,Networking,2634.52,2,West Midlands,Organic
2023-08-10,C1948,P0023,Tablets,5002.02,3,South East,Organic
2024-03-01,C2795,P0079,Tablets,5290.53,3,South East,Paid
2023-04-15,C2921,P0010,Networking,5670.32,4,South West,Referral
2023-04-13,C2280,P0039,Networking,4175.76,3,Wales,Organic
2023-06-07,C0012,P0063,Laptops,4138.02,3,North East,Paid
2024-06-09,C1377,P0050,Networking,1144.67,1,West Midlands,Organic
2024-02-17,C2211,P0090,Networking,1326.72,3,Wales,Referral
2023-08-08,C2843,P0041,Laptops,1489.92,3,London,Email
2023-04-12,C0193,P0045,Monitors,7035.68,4,Wales,Social
2024-04-08,C2900,P0060,Accessories,4327.08,4,North West,Organic
2023-12-14,C1936,P0061,Monitors,5185.56,3,London,Organic
2023-06-28,C1378,P0030,Accessories,1184.1,2,South East,Referral
2023-07-09,C1946,P0070,Smartphones,2079.96,2,Wales,Organic
2023-10-20,C2775,P0080,Tablets,1550.79,3,Wales,Referral
2023-09-11,C2790,P0092,Networking,1317.26,1,South West,Referral
2023-05-16,C1353,P0029,Smartphones,5218.92,3,North East,Paid
2024-03-26,C0609,P0020,Laptops,2945.96,2,North East,Paid
2024-05-11,C2131,P0002,Networking,1172.62,2,London,Email
2023-11-24,C0330,P0028,Tablets,7884.72,4,Scotland,Paid
2024-02-15,C1746,P0023,Tablets,3334.68,2,North East,Social
2023-11-03,C0054,P0084,Monitors,1543.38,1,South West,Organic
2023-05-20,C0696,P0010,Networking,1417.58,1,South West,Paid
2024-06-29,C0062,P0095,Smartphones,349.7,2,North East,Organic
2023-12-31,C1244,P0058,Accessories,3639.0,3,London,Referral
2023-07-06,C2438,P0029,Smartphones,1739.64,1,Wales,Paid
2023-01-20,C2726,P0076,Monitors,5523.18,3,West Midlands,Referral
2023-03-14,C2619,P0088,Accessories,5791.53,3,North West,Social
2023-08-18,C1344,P0008,Monitors,4895.76,4,London,Social
2023-05-19,C2431,P0023,Tablets,3334.68,2,Wales,Email
2023-03-25,C2717,P0040,Smartphones,5540.0,4,West Midlands,Social
2024-06-07,C2600,P0046,Tablets,1858.48,4,Scotland,Paid
2023-09-06,C2214,P0064,Monitors,1514.21,1,Wales,Paid
2024-02-06,C0137,P0081,Smartphones,7048.48,4,London,Referral
2023-09-27,C0938,P0008,Monitors,3671.82,3,South East,Paid
2023-07-16,C0330,P0014,Smartphones,5645.48,4,North West,Paid
2023-03-09,C0137,P0011,Accessories,1439.58,3,Wales,Paid
2023-03-20,C1028,P0081,Smartphones,7048.48,4,North East,Organic
2023-07-03,C1728,P0060,Accessories,3245.31,3,London,Paid
2024-05-13,C1476,P0001,Networking,801.3,3,Wales,Organic
2024-04-29,C2419,P0026,Networking,742.52,4,South East,Paid
2024-03-05,C2110,P0084,Monitors,1543.38,1,North East,Paid
2023-04-18,C2353,P0024,Monitors,7106.52,4,West Midlands,Referral
2024-05-01,C0796,P0026,Networking,371.26,2,South East,Paid
2024-04-08,C2085,P0022,Accessories,610.98,3,West Midlands,Paid
2023-10-20,C1954,P0062,Laptops,5506.2,4,London,Paid
2024-06-17,C2613,P0045,Monitors,5276.76,3,Wales,Referral
2024-06-03,C2744,P0003,Smartphones,644.2,2,West Midlands,Paid
2024-01-18,C1697,P0062,Laptops,4129.65,3,Scotland,Email
2024-04-22,C2892,P0087,Monitors,5253.72,3,West Midlands,Organic
2023-03-14,C2974,P0067,Accessories,168.99,3,North East,Paid
2024-04-29,C1860,P0072,Tablets,1691.26,1,South East,Email
2023-12-19,C1569,P0036,Networking,767.44,2,North East,Paid
2023-03-25,C2212,P0091,Tablets,828.03,1,Wales,Organic
2023-06-03,C0109,P0063,Laptops,1379.34,1,Wales,Organic
2023-09-01,C0418,P0011,Accessories,1919.44,4,West Midlands,Email
2024-02-23,C0161,P0068,Networking,7031.64,4,North East,Referral
2023-07-25,C0659,P0035,Networking,378.46,2,South West,Paid
2023-08-04,C2111,P0093,Accessories,3608.5,2,Scotland,Organic
2023-04-02,C1079,P0049,Tablets,644.56,2,North West,Paid
2023-10-20,C2094,P0076,Monitors,5523.18,3,North West,Paid
2023-06-28,C0033,P0010,Networking,5670.32,4,North East,Paid
2023-08-01,C1060,P0087,Monitors,7004.96,4,South West,Email
2023-03-31,C0144,P0015,Tablets,591.85,1,London,Organic
2023-03-26,C0001,P0074,Smartphones,779.13,1,London,Organic
2023-06-21,C1713,P0093,Accessories,7217.0,4,North East,Social
2024-04-22,C2297,P0090,Networking,442.24,1,North East,Social
2023-11-12,C2843,P0070,Smartphones,1039.98,1,North East,Email
2023-05-28,C2025,P0007,Laptops,1905.36,4,North East,Paid
2023-06-01,C3000,P0012,Monitors,1777.41,3,North West,Paid
2023-03-29,C0632,P0087,Monitors,3502.48,2,South East,Paid
2023-07-26,C1510,P0027,Networking,988.8,2,South West,Paid
2023-06-10,C1971,P0039,Networking,1391.92,1,South West,Social
2024-02-08,C0477,P0029,Smartphones,6958.56,4,North West,Organic
2023-07-14,C0871,P0038,Accessories,789.94,1,South East,Social
2023-02-19,C1944,P0096,Laptops,1197.2,1,South East,Paid
2023-10-28,C1264,P0002,Networking,2345.24,4,London,Paid
2023-10-31,C2291,P0084,Monitors,6173.52,4,West Midlands,Referral
2024-05-14,C1325,P0078,Laptops,268.14,1,South West,Paid
2023-07-27,C0390,P0071,Laptops,3495.02,2,Scotland,Organic
2023-11-23,C2796,P0099,Networking,329.6,2,West Midlands,Referral
2024-01-22,C0709,P0028,Tablets,1971.18,1,South West,Organic
2023-01-31,C2611,P0023,Tablets,3334.68,2,South West,Paid
2023-11-02,C0437,P0025,Tablets,4703.36,4,West Midlands,Referral
2024-02-23,C2846,P0066,Tablets,3591.16,4,North West,Email
2023-07-14,C2497,P0036,Networking,1534.88,4,Scotland,Email
2023-05-14,C1824,P0028,Tablets,7884.72,4,London,Organic
2024-06-22,C1188,P0060,Accessories,4327.08,4,Scotland,Social
2024-01-11,C1458,P0002,Networking,586.31,1,South East,Organic
2023-03-24,C1076,P0019,Tablets,3681.81,3,North West,Paid
2023-12-11,C2363,P0014,Smartphones,4234.11,3,Scotland,Email
2023-03-27,C2345,P0016,Smartphones,7666.28,4,Wales,Organic
2024-05-14,C0238,P0055,Laptops,4571.34,3,West Midlands,Email
2024-01-05,C2777,P0091,Tablets,828.03,1,West Midlands,Paid
2023-03-14,C0019,P0095,Smartphones,349.7,2,London,Referral
2023-07-29,C2066,P0047,Accessories,3285.92,4,London,Referral
2023-03-16,C1012,P0048,Networking,3779.04,4,London,Social
2023-05-15,C0274,P0035,Networking,378.46,2,South East,Social
2023-01-07,C0139,P0053,Accessories,2267.67,3,North East,Paid
2024-04-27,C1449,P0039,Networking,2783.84,2,South East,Organic
2023-03-03,C2156,P0086,Monitors,1116.0,3,North East,Paid
2023-06-29,C1422,P0028,Tablets,5913.54,3,North East,Email
2024-06-13,C1572,P0026,Networking,371.26,2,North West,Organic
2023-02-26,C2636,P0094,Accessories,857.88,3,West Midlands,Organic
2023-04-07,C1885,P0016,Smartphones,1916.57,1,London,Paid
2024-01-27,C2040,P0024,Monitors,3553.26,2,North West,Referral
2024-02-26,C2349,P0093,Accessories,1804.25,1,South West,Email
2024-01-25,C1029,P0069,Tablets,7780.72,4,North West,Social
2023-12-09,C2149,P0078,Laptops,536.28,2,Wales,Organic
2024-01-09,C2604,P0003,Smartphones,644.2,2,London,Paid
2024-05-09,C0096,P0002,Networking,586.31,1,West Midlands,Paid
2023-01-08,C2815,P0091,Tablets,3312.12,4,North East,Organic
2023-09-12,C0697,P0056,Laptops,1044.12,3,Wales,Organic
2023-06-11,C1885,P0016,Smartphones,5749.71,3,Scotland,Referral
2023-06-09,C2854,P0042,Laptops,6479.36,4,North West,Social
2023-12-12,C0240,P0020,Laptops,5891.92,4,Scotland,Paid
2023-08-04,C1866,P0028,Tablets,3942.36,2,North West,Social
2023-08-26,C0012,P0064,Monitors,1514.21,1,West Midlands,Social
2024-02-25,C1052,P0048,Networking,3779.04,4,South West,Paid
2023-01-31,C1020,P0026,Networking,185.63,1,Wales,Social
2023-03-29,C2218,P0100,Laptops,5446.71,3,North West,Organic
2024-05-21,C0431,P0071,Laptops,1747.51,1,South East,Referral
2023-01-21,C1132,P0081,Smartphones,5286.36,3,Scotland,Organic
2024-01-08,C0178,P0001,Networking,267.1,1,Scotland,Social
2023-02-12,C2719,P0094,Accessories,1143.84,4,London,Organic
2024-06-25,C1970,P0007,Laptops,1905.36,4,West Midlands,Referral
2024-02-06,C1531,P0083,Accessories,4923.75,3,West Midlands,Organic
2023-12-26,C0759,P0096,Laptops,4788.8,4,South West,Paid
2023-12-27,C1916,P0029,Smartphones,5218.92,3,Wales,Referral
2023-10-28,C1277,P0096,Laptops,2394.4,2,North West,Paid
2023-12-16,C0095,P0090,Networking,442.24,1,Scotland,Organic
2024-01-04,C0535,P0072,Tablets,6765.04,4,South West,Paid
2023-10-14,C0564,P0036,Networking,767.44,2,North West,Organic
2024-01-30,C0238,P0077,Monitors,2046.3,3,North West,Organic
2023-04-15,C1125,P0002,Networking,2345.24,4,South East,Referral
2023-07-05,C0090,P0099,Networking,329.6,2,Wales,Paid
2024-05-25,C1841,P0085,Smartphones,2673.02,2,South East,Organic
2023-02-21,C1188,P0054,Smartphones,2087.16,2,North East,Social
2023-08-07,C1537,P0084,Monitors,3086.76,2,Scotland,Email
2024-05-17,C1385,P0010,Networking,4252.74,3,Scotland,Organic
2024-04-23,C0820,P0051,Tablets,4520.04,3,South West,Email
2024-03-18,C0892,P0075,Smartphones,1101.79,1,North East,Paid
2023-12-31,C2087,P0089,Monitors,3045.54,2,South West,Social
2024-03-17,C1459,P0056,Laptops,1044.12,3,North East,Social
2023-03-11,C1415,P0031,Networking,6706.08,4,Scotland,Referral
2023-09-08,C2919,P0034,Networking,7505.92,4,Wales,Email
2023-04-16,C1100,P0006,Accessories,335.94,3,North West,Email
2024-06-20,C2912,P0023,Tablets,3334.68,2,North East,Paid
2024-02-24,C0469,P0092,Networking,1317.26,1,South West,Paid
2023-11-21,C1622,P0034,Networking,1876.48,1,South East,Email
2023-12-22,C1447,P0011,Accessories,1439.58,3,South East,Organic
2023-11-03,C2438,P0056,Laptops,348.04,1,North East,Social
2024-01-26,C0428,P0034,Networking,1876.48,1,Wales,Referral
2023-01-29,C0263,P0067,Accessories,225.32,4,South East,Social
2024-03-24,C0517,P0003,Smartphones,1288.4,4,London,Social
2023-07-10,C1699,P0003,Smartphones,644.2,2,South East,Paid
2024-02-20,C0691,P0092,Networking,3951.78,3,North West,Organic
2023-02-19,C1534,P0001,Networking,267.1,1,South East,Paid
2024-05-08,C1710,P0060,Accessories,1081.77,1,Wales,Organic
2023-12-08,C0624,P0098,Laptops,753.76,4,North West,Social
2023-03-10,C2477,P0055,Laptops,4571.34,3,South West,Organic
2023-01-02,C2837,P0037,Networking,1054.76,2,Scotland,Organic
2023-04-18,C0132,P0052,Accessories,7203.0,4,Scotland,Organic
2024-04-07,C1497,P0011,Accessories,959.72,2,South East,Email
2023-09-03,C0147,P0051,Tablets,3013.36,2,West Midlands,Paid
2023-03-04,C1330,P0082,Laptops,868.08,4,West Midlands,Email
2023-07-29,C0335,P0009,Monitors,1750.92,4,North West,Social
2023-03-22,C0236,P0081,Smartphones,5286.36,3,North East,Organic
2023-03-10,C0292,P0092,Networking,5269.04,4,South West,Social
2023-03-10,C2320,P0003,Smartphones,1288.4,4,Scotland,Paid
2023-11-24,C1233,P0013,Laptops,4589.01,3,Wales,Referral
2023-04-22,C2242,P0026,Networking,185.63,1,Scotland,Email
2023-06-02,C1471,P0081,Smartphones,5286.36,3,South West,Organic
2024-05-26,C0791,P0066,Tablets,2693.37,3,South East,Organic
2023-01-22,C1401,P0069,Tablets,5835.54,3,London,Paid
2024-02-26,C1042,P0010,Networking,5670.32,4,South East,Referral
2024-01-29,C2834,P0059,Accessories,1588.32,2,West Midlands,Organic
2023-04-24,C0777,P0019,Tablets,1227.27,1,West Midlands,Social
2023-08-28,C2522,P0087,Monitors,5253.72,3,London,Social
2023-05-17,C0093,P0013,Laptops,6118.68,4,West Midlands,Social
2023-12-22,C2730,P0022,Accessories,610.98,3,Wales,Paid
2023-02-25,C0725,P0038,Accessories,1579.88,2,North West,Paid
2024-05-10,C1552,P0009,Monitors,437.73,1,North West,Organic
2023-02-25,C1735,P0037,Networking,2109.52,4,South West,Organic
2023-07-01,C1838,P0046,Tablets,929.24,2,West Midlands,Organic
2023-10-05,C1438,P0013,Laptops,1529.67,1,London,Paid
2024-05-15,C1218,P0066,Tablets,1795.58,2,South East,Social
2023-01-08,C2281,P0066,Tablets,1795.58,2,London,Paid
2023-10-11,C1210,P0091,Tablets,1656.06,2,South West,Organic
2024-06-15,C1050,P0052,Accessories,3601.5,2,Wales,Paid
2023-12-21,C1105,P0081,Smartphones,3524.24,2,Scotland,Paid
2023-09-02,C1383,P0081,Smartphones,3524.24,2,West Midlands,Referral
2024-04-12,C0515,P0077,Monitors,2046.3,3,North East,Paid
2024-06-05,C2666,P0071,Laptops,3495.02,2,North West,Organic
2023-12-07,C0906,P0088,Accessories,5791.53,3,London,Organic
2023-07-06,C1833,P0051,Tablets,6026.72,4,West Midlands,Referral
2023-01-08,C0789,P0019,Tablets,2454.54,2,West Midlands,Paid
2023-04-24,C0900,P0042,Laptops,6479.36,4,London,Paid
2024-05-20,C2813,P0083,Accessories,6565.0,4,Wales,Organic
2023-07-06,C0338,P0084,Monitors,3086.76,2,London,Organic
2023-11-09,C0051,P0059,Accessories,1588.32,2,Scotland,Referral
2023-10-15,C0545,P0045,Monitors,1758.92,1,Scotland,Organic
2024-05-05,C2624,P0034,Networking,3752.96,2,West Midlands,Paid
2023-08-04,C1471,P0007,Laptops,476.34,1,London,Organic
2023-11-18,C2717,P0046,Tablets,1858.48,4,Scotland,Paid
2024-02-17,C1547,P0055,Laptops,6095.12,4,West Midlands,Referral
2023-07-13,C1668,P0098,Laptops,565.32,3,North East,Social
2023-11-08,C2525,P0052,Accessories,1800.75,1,South West,Paid
2023-11-25,C2842,P0024,Monitors,1776.63,1,Scotland,Social
2023-11-14,C1204,P0070,Smartphones,3119.94,3,Wales,Organic
2023-06-15,C2444,P0038,Accessories,3159.76,4,South West,Paid
2024-05-18,C1292,P0008,Monitors,3671.82,3,North West,Paid
2023-04-01,C2063,P0004,Laptops,5478.24,4,South East,Paid
2024-03-04,C1639,P0063,Laptops,2758.68,2,Scotland,Social
2023-07-09,C2098,P0050,Networking,1144.67,1,South East,Organic
2023-09-23,C2997,P0031,Networking,1676.52,1,North East,Paid
2023-10-30,C2481,P0054,Smartphones,4174.32,4,South West,Organic
2023-12-31,C2775,P0042,Laptops,4859.52,3,South East,Organic
2023-09-24,C0130,P0081,Smartphones,7048.48,4,Wales,Referral
2024-05-20,C1626,P0011,Accessories,1439.58,3,South East,Email
2024-03-10,C1977,P0011,Accessories,1439.58,3,London,Paid
2023-08-20,C1428,P0080,Tablets,516.93,1,Scotland,Paid
2023-09-24,C1498,P0095,Smartphones,699.4,4,North West,Social
2023-08-10,C0906,P0029,Smartphones,5218.92,3,Wales,Paid
2023-12-05,C0445,P0043,Accessories,1716.27,3,North West,Organic
2023-08-07,C0216,P0028,Tablets,5913.54,3,South West,Paid
2023-12-17,C2325,P0097,Smartphones,4789.84,4,South West,Paid
2024-01-08,C2745,P0071,Laptops,6990.04,4,South East,Organic
2023-08-12,C0943,P0074,Smartphones,2337.39,3,West Midlands,Organic
2024-01-27,C1990,P0047,Accessories,3285.92,4,Scotland,Paid
2023-06-03,C1523,P0045,Monitors,3517.84,2,South East,Social
2023-08-18,C1940,P0079,Tablets,3527.02,2,Wales,Referral
2023-06-13,C2512,P0005,Monitors,219.53,1,Scotland,Organic
2023-03-24,C2875,P0074,Smartphones,3116.52,4,North East,Paid
2023-09-28,C1080,P0002,Networking,2345.24,4,North East,Social
